Time,RAW_HEX,EN,FAULT,ENOUT,WDO,SRC
19:17:57.618,0x0000000D,1,0,1,1,Nút S1
19:17:57.829,0x0000000D,1,0,1,1,Nút S1
19:17:58.044,0x0000000D,1,0,1,1,Nút S1
19:17:58.266,0x0000000D,1,0,1,1,Nút S1
19:17:58.482,0x0000000D,1,0,1,1,Nút S1
19:17:58.697,0x0000000D,1,0,1,1,Nút S1
19:17:58.912,0x0000000D,1,0,1,1,Nút S1
19:17:59.130,0x0000000D,1,0,1,1,Nút S1
19:17:59.345,0x0000000D,1,0,1,1,Nút S1
19:17:59.561,0x0000000D,1,0,1,1,Nút S1
19:17:59.777,0x0000000D,1,0,1,1,Nút S1
19:17:59.988,0x00000007,1,1,1,0,Nút S1
19:18:00.206,0x0000000D,1,0,1,1,Nút S1
19:18:00.419,0x0000000D,1,0,1,1,Nút S1
19:18:00.641,0x0000000D,1,0,1,1,Nút S1
19:18:00.857,0x0000000D,1,0,1,1,Nút S1
19:18:01.072,0x0000000D,1,0,1,1,Nút S1
19:18:01.287,0x0000000D,1,0,1,1,Nút S1
19:18:01.502,0x0000000D,1,0,1,1,Nút S1
19:18:01.717,0x00000007,1,1,1,0,Nút S1
19:18:01.935,0x0000000D,1,0,1,1,Nút S1
19:18:02.153,0x0000000D,1,0,1,1,Nút S1
19:18:02.369,0x0000000D,1,0,1,1,Nút S1
19:18:02.585,0x0000000D,1,0,1,1,Nút S1
19:18:02.801,0x0000000D,1,0,1,1,Nút S1
19:18:03.016,0x0000000D,1,0,1,1,Nút S1
19:18:03.232,0x0000000D,1,0,1,1,Nút S1
19:18:03.448,0x0000000D,1,0,1,1,Nút S1
19:18:03.666,0x0000000D,1,0,1,1,Nút S1
19:18:03.879,0x0000000D,1,0,1,1,Nút S1
19:18:04.097,0x0000000D,1,0,1,1,Nút S1
19:18:04.308,0x0000000D,1,0,1,1,Nút S1
19:18:04.523,0x0000000D,1,0,1,1,Nút S1
19:18:04.738,0x0000000D,1,0,1,1,Nút S1
19:18:04.960,0x0000000D,1,0,1,1,Nút S1
19:18:05.176,0x0000000D,1,0,1,1,Nút S1
19:18:05.391,0x00000008,0,0,0,1,Nút S1
19:18:05.606,0x00000008,0,0,0,1,Nút S1
19:18:05.821,0x00000008,0,0,0,1,Nút S1
19:18:06.037,0x00000008,0,0,0,1,Nút S1
19:18:06.252,0x00000008,0,0,0,1,Nút S1
19:18:06.469,0x00000008,0,0,0,1,Nút S1
19:18:06.686,0x00000008,0,0,0,1,Nút S1
19:18:06.900,0x00000008,0,0,0,1,Nút S1
19:18:07.118,0x0000000D,1,0,1,1,Nút S1
19:18:07.335,0x0000000D,1,0,1,1,Nút S1
19:18:07.551,0x0000000D,1,0,1,1,Nút S1
19:18:07.767,0x0000000D,1,0,1,1,Nút S1
19:18:07.984,0x0000000D,1,0,1,1,Nút S1
19:18:08.197,0x0000000D,1,0,1,1,Nút S1
19:18:08.417,0x0000000D,1,0,1,1,Nút S1
19:18:08.627,0x00000007,1,1,1,0,Nút S1
19:18:08.846,0x0000000D,1,0,1,1,Nút S1
19:18:09.059,0x0000000D,1,0,1,1,Nút S1
19:18:09.273,0x0000000D,1,0,1,1,Nút S1
19:18:09.495,0x0000000D,1,0,1,1,Nút S1
19:18:09.711,0x0000000D,1,0,1,1,Nút S1
19:18:09.926,0x00000008,0,0,0,1,Nút S1
19:18:10.141,0x00000008,0,0,0,1,Nút S1
19:18:10.360,0x00000008,0,0,0,1,Nút S1
19:18:10.574,0x00000008,0,0,0,1,Nút S1
19:18:10.793,0x00000008,0,0,0,1,Nút S1
19:18:11.008,0x00000008,0,0,0,1,Nút S1
19:18:11.225,0x00000008,0,0,0,1,Nút S1
19:18:11.440,0x00000008,0,0,0,1,Nút S1
19:18:11.655,0x00000008,0,0,0,1,Nút S1
19:18:11.874,0x00000008,0,0,0,1,Nút S1
19:18:12.090,0x00000008,0,0,0,1,Nút S1
19:18:12.301,0x00000008,0,0,0,1,Nút S1
19:18:12.519,0x00000008,0,0,0,1,Nút S1
19:18:12.738,0x00000008,0,0,0,1,Nút S1
19:18:12.954,0x00000008,0,0,0,1,Nút S1
19:18:13.169,0x00000008,0,0,0,1,Nút S1
19:18:13.384,0x00000008,0,0,0,1,Nút S1
19:18:13.601,0x00000008,0,0,0,1,Nút S1
19:18:13.817,0x00000008,0,0,0,1,Nút S1
19:18:14.030,0x00000008,0,0,0,1,Nút S1
19:18:14.247,0x00000008,0,0,0,1,Nút S1
19:18:14.466,0x00000008,0,0,0,1,Nút S1
19:18:14.676,0x00000008,0,0,0,1,Nút S1
19:18:14.893,0x00000008,0,0,0,1,Nút S1
19:18:15.114,0x00000008,0,0,0,1,Nút S1
19:18:15.330,0x00000008,0,0,0,1,Nút S1
19:18:15.546,0x00000008,0,0,0,1,Nút S1
19:18:15.759,0x00000008,0,0,0,1,Nút S1
19:18:15.974,0x0000000D,1,0,1,1,Nút S1
19:18:16.190,0x0000000D,1,0,1,1,Nút S1
19:18:16.411,0x0000000D,1,0,1,1,Nút S1
19:18:16.625,0x0000000D,1,0,1,1,Nút S1
19:18:16.842,0x0000000D,1,0,1,1,Nút S1
19:18:17.059,0x0000000D,1,0,1,1,Nút S1
19:18:17.273,0x0000000D,1,0,1,1,Nút S1
19:18:17.490,0x00000007,1,1,1,0,Nút S1
19:18:17.706,0x0000000D,1,0,1,1,Nút S1
19:18:17.921,0x0000000D,1,0,1,1,Nút S1
19:18:18.139,0x0000000D,1,0,1,1,Nút S1
19:18:18.349,0x0000000D,1,0,1,1,Nút S1
