Time,RAW_HEX,EN,FAULT,ENOUT,WDO,SRC
20:46:23.390,0x0000000D,1,0,1,1,Nút S1
20:46:23.618,0x0000000D,1,0,1,1,Nút S1
20:46:23.831,0x0000000D,1,0,1,1,Nút S1
20:46:24.043,0x0000000D,1,0,1,1,Nút S1
20:46:24.265,0x0000000D,1,0,1,1,Nút S1
20:46:24.473,0x0000000D,1,0,1,1,Nút S1
20:46:24.682,0x0000000D,1,0,1,1,Nút S1
20:46:24.901,0x0000000D,1,0,1,1,Nút S1
20:46:25.129,0x0000000D,1,0,1,1,Nút S1
20:46:25.345,0x0000000D,1,0,1,1,Nút S1
20:46:25.553,0x0000000D,1,0,1,1,Nút S1
20:46:25.777,0x0000000D,1,0,1,1,Nút S1
20:46:25.993,0x0000000D,1,0,1,1,Nút S1
20:46:26.208,0x0000000D,1,0,1,1,Nút S1
20:46:26.424,0x0000000D,1,0,1,1,Nút S1
20:46:26.635,0x0000000D,1,0,1,1,Nút S1
20:46:26.855,0x0000000D,1,0,1,1,Nút S1
20:46:27.072,0x0000000D,1,0,1,1,Nút S1
20:46:27.288,0x0000000D,1,0,1,1,Nút S1
20:46:27.498,0x00000007,1,1,1,0,Nút S1
20:46:27.708,0x0000000D,1,0,1,1,Nút S1
20:46:27.935,0x0000000D,1,0,1,1,Nút S1
20:46:28.152,0x0000000D,1,0,1,1,Nút S1
20:46:28.358,0x0000000D,1,0,1,1,Nút S1
20:46:28.583,0x0000000D,1,0,1,1,Nút S1
20:46:28.799,0x0000000D,1,0,1,1,Nút S1
20:46:29.008,0x0000000D,1,0,1,1,Nút S1
20:46:29.220,0x00000007,1,1,1,0,Nút S1
20:46:29.438,0x00000008,0,0,0,1,Nút S1
20:46:29.663,0x00000008,0,0,0,1,Nút S1
20:46:29.864,0x00000008,0,0,0,1,Nút S1
20:46:30.095,0x00000008,0,0,0,1,Nút S1
20:46:30.308,0x00000008,0,0,0,1,Nút S1
20:46:30.521,0x00000008,0,0,0,1,Nút S1
20:46:30.742,0x00000008,0,0,0,1,Nút S1
20:46:30.956,0x00000008,0,0,0,1,Nút S1
20:46:31.173,0x00000008,0,0,0,1,Nút S1
20:46:31.388,0x00000008,0,0,0,1,Nút S1
20:46:31.607,0x00000008,0,0,0,1,Nút S1
20:46:31.822,0x00000008,0,0,0,1,Nút S1
20:46:32.037,0x00000008,0,0,0,1,Nút S1
20:46:32.255,0x00000008,0,0,0,1,Nút S1
20:46:32.469,0x00000008,0,0,0,1,Nút S1
20:46:32.686,0x00000008,0,0,0,1,Nút S1
20:46:32.893,0x00000008,0,0,0,1,Nút S1
20:46:33.110,0x00000008,0,0,0,1,Nút S1
20:46:33.333,0x0000000D,1,0,1,1,Nút S1
20:46:33.542,0x0000000D,1,0,1,1,Nút S1
20:46:33.764,0x0000000D,1,0,1,1,Nút S1
20:46:33.981,0x0000000D,1,0,1,1,Nút S1
20:46:34.196,0x0000000D,1,0,1,1,Nút S1
20:46:34.413,0x0000000D,1,0,1,1,Nút S1
20:46:34.629,0x0000000D,1,0,1,1,Nút S1
20:46:34.844,0x0000000D,1,0,1,1,Nút S1
20:46:35.061,0x00000007,1,1,1,0,Nút S1
20:46:35.277,0x0000000D,1,0,1,1,Nút S1
20:46:35.492,0x0000000D,1,0,1,1,Nút S1
20:46:35.696,0x0000000D,1,0,1,1,Nút S1
20:46:35.925,0x0000000D,1,0,1,1,Nút S1
20:46:36.141,0x0000000D,1,0,1,1,Nút S1
20:46:36.342,0x0000000D,1,0,1,1,Nút S1
20:46:36.569,0x0000000D,1,0,1,1,Nút S1
20:46:36.790,0x00000007,1,1,1,0,Nút S1
20:46:37.004,0x0000000D,1,0,1,1,Nút S1
20:46:37.215,0x0000000D,1,0,1,1,Nút S1
20:46:37.431,0x0000000D,1,0,1,1,Nút S1
20:46:37.651,0x0000000D,1,0,1,1,Nút S1
20:46:37.867,0x0000000D,1,0,1,1,Nút S1
20:46:38.082,0x0000000D,1,0,1,1,Nút S1
20:46:38.295,0x0000000D,1,0,1,1,Nút S1
20:46:38.505,0x00000007,1,1,1,0,Nút S1
20:46:38.723,0x0000000D,1,0,1,1,Nút S1
20:46:38.939,0x0000000D,1,0,1,1,Nút S1
