Time,RAW_HEX,EN,FAULT,ENOUT,WDO,SRC
19:16:21.776,0x0000001D,1,0,1,1,UART
19:16:21.991,0x0000001D,1,0,1,1,UART
19:16:22.213,0x0000001D,1,0,1,1,UART
19:16:22.427,0x0000001D,1,0,1,1,UART
19:16:22.644,0x0000001D,1,0,1,1,UART
19:16:22.861,0x0000001D,1,0,1,1,UART
19:16:23.074,0x0000001D,1,0,1,1,UART
19:16:23.290,0x00000017,1,1,1,0,UART
19:16:23.510,0x0000001D,1,0,1,1,UART
19:16:23.723,0x0000001D,1,0,1,1,UART
19:16:23.937,0x0000001D,1,0,1,1,UART
19:16:24.152,0x0000001D,1,0,1,1,UART
19:16:24.373,0x0000001D,1,0,1,1,UART
19:16:24.589,0x0000001D,1,0,1,1,UART
19:16:24.805,0x0000001D,1,0,1,1,UART
19:16:25.019,0x00000017,1,1,1,0,UART
19:16:25.234,0x0000001D,1,0,1,1,UART
19:16:25.452,0x0000001D,1,0,1,1,UART
19:16:25.669,0x0000001D,1,0,1,1,UART
19:16:25.885,0x0000001D,1,0,1,1,UART
19:16:26.095,0x0000001D,1,0,1,1,UART
19:16:26.317,0x0000001D,1,0,1,1,UART
19:16:26.526,0x0000001D,1,0,1,1,UART
19:16:26.748,0x0000001D,1,0,1,1,UART
19:16:26.964,0x00000017,1,1,1,0,UART
19:16:27.178,0x0000001D,1,0,1,1,UART
19:16:27.397,0x0000001D,1,0,1,1,UART
19:16:27.609,0x0000001D,1,0,1,1,UART
19:16:27.828,0x0000001D,1,0,1,1,UART
19:16:28.046,0x0000001D,1,0,1,1,UART
19:16:28.258,0x0000001D,1,0,1,1,UART
19:16:28.478,0x0000001D,1,0,1,1,UART
19:16:28.693,0x00000017,1,1,1,0,UART
19:16:28.907,0x0000001D,1,0,1,1,UART
19:16:29.124,0x0000001D,1,0,1,1,UART
19:16:29.338,0x0000001D,1,0,1,1,UART
19:16:29.557,0x0000001D,1,0,1,1,UART
19:16:29.769,0x0000001D,1,0,1,1,UART
19:16:29.989,0x0000001D,1,0,1,1,UART
19:16:30.201,0x0000001D,1,0,1,1,UART
19:16:30.422,0x00000017,1,1,1,0,UART
19:16:30.637,0x0000001D,1,0,1,1,UART
19:16:30.854,0x0000001D,1,0,1,1,UART
19:16:31.070,0x0000001D,1,0,1,1,UART
19:16:31.282,0x0000001D,1,0,1,1,UART
19:16:31.502,0x0000001D,1,0,1,1,UART
19:16:31.713,0x0000001D,1,0,1,1,UART
19:16:31.931,0x0000001D,1,0,1,1,UART
19:16:32.150,0x0000001D,1,0,1,1,UART
19:16:32.366,0x00000017,1,1,1,0,UART
19:16:32.581,0x0000001D,1,0,1,1,UART
19:16:32.797,0x0000001D,1,0,1,1,UART
19:16:33.014,0x0000001D,1,0,1,1,UART
19:16:33.232,0x0000001D,1,0,1,1,UART
19:16:33.448,0x0000001D,1,0,1,1,UART
19:16:33.663,0x0000001D,1,0,1,1,UART
19:16:33.873,0x0000001D,1,0,1,1,UART
19:16:34.095,0x00000017,1,1,1,0,UART
19:16:34.311,0x0000001D,1,0,1,1,UART
19:16:34.526,0x0000001D,1,0,1,1,UART
19:16:34.741,0x0000001D,1,0,1,1,UART
19:16:34.956,0x0000001D,1,0,1,1,UART
19:16:35.174,0x0000001D,1,0,1,1,UART
19:16:35.386,0x0000001D,1,0,1,1,UART
19:16:35.602,0x0000001D,1,0,1,1,UART
19:16:35.817,0x00000017,1,1,1,0,UART
19:16:36.033,0x0000001D,1,0,1,1,UART
19:16:36.247,0x0000001D,1,0,1,1,UART
19:16:36.468,0x0000001D,1,0,1,1,UART
19:16:36.684,0x0000001D,1,0,1,1,UART
19:16:36.894,0x0000001D,1,0,1,1,UART
19:16:37.116,0x0000001D,1,0,1,1,UART
19:16:37.331,0x0000001D,1,0,1,1,UART
19:16:37.547,0x0000001D,1,0,1,1,UART
19:16:37.762,0x00000017,1,1,1,0,UART
19:16:37.977,0x0000001D,1,0,1,1,UART
19:16:38.192,0x00000018,0,0,0,1,UART
19:16:38.412,0x0000001D,1,0,1,1,UART
19:16:38.623,0x0000001D,1,0,1,1,UART
19:16:38.838,0x0000001D,1,0,1,1,UART
19:16:39.053,0x0000001D,1,0,1,1,UART
19:16:39.276,0x0000001D,1,0,1,1,UART
19:16:39.490,0x0000001D,1,0,1,1,UART
19:16:39.706,0x0000001D,1,0,1,1,UART
19:16:39.921,0x00000017,1,1,1,0,UART
19:16:40.140,0x0000001D,1,0,1,1,UART
19:16:40.357,0x0000001D,1,0,1,1,UART
19:16:40.572,0x0000001D,1,0,1,1,UART
19:16:40.789,0x0000001D,1,0,1,1,UART
19:16:41.005,0x0000001D,1,0,1,1,UART
19:16:41.221,0x0000001D,1,0,1,1,UART
19:16:41.437,0x0000001D,1,0,1,1,UART
19:16:41.653,0x0000001D,1,0,1,1,UART
19:16:41.870,0x00000017,1,1,1,0,UART
19:16:42.085,0x0000001D,1,0,1,1,UART
19:16:42.296,0x0000001D,1,0,1,1,UART
19:16:42.517,0x0000001D,1,0,1,1,UART
19:16:42.727,0x0000001D,1,0,1,1,UART
19:16:42.948,0x0000001D,1,0,1,1,UART
19:16:43.164,0x0000001D,1,0,1,1,UART
19:16:43.380,0x0000001D,1,0,1,1,UART
19:16:43.594,0x00000017,1,1,1,0,UART
19:16:43.810,0x0000001D,1,0,1,1,UART
19:16:44.026,0x0000001D,1,0,1,1,UART
19:16:44.242,0x0000001D,1,0,1,1,UART
19:16:44.459,0x0000001D,1,0,1,1,UART
19:16:44.671,0x0000001D,1,0,1,1,UART
19:16:44.886,0x0000001D,1,0,1,1,UART
19:16:45.102,0x0000001D,1,0,1,1,UART
19:16:45.317,0x00000017,1,1,1,0,UART
19:16:45.539,0x0000001D,1,0,1,1,UART
19:16:45.755,0x0000001D,1,0,1,1,UART
19:16:45.972,0x0000001D,1,0,1,1,UART
19:16:46.187,0x0000001D,1,0,1,1,UART
19:16:46.404,0x0000001D,1,0,1,1,UART
19:16:46.620,0x0000001D,1,0,1,1,UART
19:16:46.836,0x0000001D,1,0,1,1,UART
19:16:47.052,0x0000001D,1,0,1,1,UART
19:16:47.268,0x00000017,1,1,1,0,UART
19:16:47.484,0x0000001D,1,0,1,1,UART
19:16:47.699,0x0000001D,1,0,1,1,UART
